Country,Region,Year,Happiness Rank,Happiness Score,Factors,Value
South Africa,Africa,2016,116,4.459,Generosity,0.13656
Sri Lanka,Asia,2016,117,4.415,Economy (GDP per Capita),0.97318
Sri Lanka,Asia,2016,117,4.415,Family,0.84783
Sri Lanka,Asia,2016,117,4.415,Health (Life Expectancy),0.62007
Sri Lanka,Asia,2016,117,4.415,Freedom,0.50817
Sri Lanka,Asia,2016,117,4.415,Trust (Government Corruption),0.07964
Sri Lanka,Asia,2016,117,4.415,Generosity,0.46978
India,Asia,2016,118,4.404,Economy (GDP per Capita),0.74036
India,Asia,2016,118,4.404,Family,0.29247
India,Asia,2016,118,4.404,Health (Life Expectancy),0.45091
India,Asia,2016,118,4.404,Freedom,0.40285
India,Asia,2016,118,4.404,Trust (Government Corruption),0.08722
India,Asia,2016,118,4.404,Generosity,0.25028
Myanmar,Asia,2016,119,4.395,Economy (GDP per Capita),0.34112
Myanmar,Asia,2016,119,4.395,Family,0.69981
Myanmar,Asia,2016,119,4.395,Health (Life Expectancy),0.3988
Myanmar,Asia,2016,119,4.395,Freedom,0.42692
Myanmar,Asia,2016,119,4.395,Trust (Government Corruption),0.20243
Myanmar,Asia,2016,119,4.395,Generosity,0.81971
Egypt,Africa,2016,120,4.362,Economy (GDP per Capita),0.95395
Egypt,Africa,2016,120,4.362,Family,0.49813
Egypt,Africa,2016,120,4.362,Health (Life Expectancy),0.52116
Egypt,Africa,2016,120,4.362,Freedom,0.18847
Egypt,Africa,2016,120,4.362,Trust (Government Corruption),0.10393
Egypt,Africa,2016,120,4.362,Generosity,0.12706
Armenia,Asia,2016,121,4.36,Economy (GDP per Capita),0.86086
Armenia,Asia,2016,121,4.36,Family,0.62477
Armenia,Asia,2016,121,4.36,Health (Life Expectancy),0.64083
Armenia,Asia,2016,121,4.36,Freedom,0.14037
Armenia,Asia,2016,121,4.36,Trust (Government Corruption),0.03616
Armenia,Asia,2016,121,4.36,Generosity,0.07793
Kenya,Africa,2016,122,4.356,Economy (GDP per Capita),0.52267
Kenya,Africa,2016,122,4.356,Family,0.7624
Kenya,Africa,2016,122,4.356,Health (Life Expectancy),0.30147
Kenya,Africa,2016,122,4.356,Freedom,0.40576
Kenya,Africa,2016,122,4.356,Trust (Government Corruption),0.06686
Kenya,Africa,2016,122,4.356,Generosity,0.41328
Ukraine,Europe,2016,123,4.324,Economy (GDP per Capita),0.87287
Ukraine,Europe,2016,123,4.324,Family,1.01413
Ukraine,Europe,2016,123,4.324,Health (Life Expectancy),0.58628
Ukraine,Europe,2016,123,4.324,Freedom,0.12859
Ukraine,Europe,2016,123,4.324,Trust (Government Corruption),0.01829
Ukraine,Europe,2016,123,4.324,Generosity,0.20363
Ghana,Africa,2016,124,4.276,Economy (GDP per Capita),0.63107
Ghana,Africa,2016,124,4.276,Family,0.49353
Ghana,Africa,2016,124,4.276,Health (Life Expectancy),0.29681
Ghana,Africa,2016,124,4.276,Freedom,0.40973
Ghana,Africa,2016,124,4.276,Trust (Government Corruption),0.0326
Ghana,Africa,2016,124,4.276,Generosity,0.21203
Congo (Kinshasa),Africa,2016,125,4.272,Economy (GDP per Capita),0.05661
Congo (Kinshasa),Africa,2016,125,4.272,Family,0.80676
Congo (Kinshasa),Africa,2016,125,4.272,Health (Life Expectancy),0.188
Congo (Kinshasa),Africa,2016,125,4.272,Freedom,0.15602
Congo (Kinshasa),Africa,2016,125,4.272,Trust (Government Corruption),0.06075
Congo (Kinshasa),Africa,2016,125,4.272,Generosity,0.25458
Georgia,Asia,2016,126,4.252,Economy (GDP per Capita),0.83792
Georgia,Asia,2016,126,4.252,Family,0.19249
Georgia,Asia,2016,126,4.252,Health (Life Expectancy),0.64035
Georgia,Asia,2016,126,4.252,Freedom,0.32461
Georgia,Asia,2016,126,4.252,Trust (Government Corruption),0.3188
Georgia,Asia,2016,126,4.252,Generosity,0.06786
Congo (Brazzaville),Africa,2016,127,4.236,Economy (GDP per Capita),0.77109
Congo (Brazzaville),Africa,2016,127,4.236,Family,0.47799
Congo (Brazzaville),Africa,2016,127,4.236,Health (Life Expectancy),0.28212
Congo (Brazzaville),Africa,2016,127,4.236,Freedom,0.37938
Congo (Brazzaville),Africa,2016,127,4.236,Trust (Government Corruption),0.09753
Congo (Brazzaville),Africa,2016,127,4.236,Generosity,0.12077
Senegal,Africa,2016,128,4.219,Economy (GDP per Capita),0.44314
Senegal,Africa,2016,128,4.219,Family,0.77416
Senegal,Africa,2016,128,4.219,Health (Life Expectancy),0.40457
Senegal,Africa,2016,128,4.219,Freedom,0.31056
Senegal,Africa,2016,128,4.219,Trust (Government Corruption),0.11681
Senegal,Africa,2016,128,4.219,Generosity,0.19103
Bulgaria,Europe,2016,129,4.217,Economy (GDP per Capita),1.11306
Bulgaria,Europe,2016,129,4.217,Family,0.92542
Bulgaria,Europe,2016,129,4.217,Health (Life Expectancy),0.67806
Bulgaria,Europe,2016,129,4.217,Freedom,0.21219
Bulgaria,Europe,2016,129,4.217,Trust (Government Corruption),0.00615
Bulgaria,Europe,2016,129,4.217,Generosity,0.12793
Mauritania,Africa,2016,130,4.201,Economy (GDP per Capita),0.61391
Mauritania,Africa,2016,130,4.201,Family,0.84142
Mauritania,Africa,2016,130,4.201,Health (Life Expectancy),0.28639
Mauritania,Africa,2016,130,4.201,Freedom,0.1268
Mauritania,Africa,2016,130,4.201,Trust (Government Corruption),0.17955
Mauritania,Africa,2016,130,4.201,Generosity,0.22686
Zimbabwe,Africa,2016,131,4.193,Economy (GDP per Capita),0.35041
Zimbabwe,Africa,2016,131,4.193,Family,0.71478
Zimbabwe,Africa,2016,131,4.193,Health (Life Expectancy),0.1595
Zimbabwe,Africa,2016,131,4.193,Freedom,0.25429
Zimbabwe,Africa,2016,131,4.193,Trust (Government Corruption),0.08582
Zimbabwe,Africa,2016,131,4.193,Generosity,0.18503
Malawi,Africa,2016,132,4.156,Economy (GDP per Capita),0.08709
Malawi,Africa,2016,132,4.156,Family,0.147
Malawi,Africa,2016,132,4.156,Health (Life Expectancy),0.29364
Malawi,Africa,2016,132,4.156,Freedom,0.4143
Malawi,Africa,2016,132,4.156,Trust (Government Corruption),0.07564
Malawi,Africa,2016,132,4.156,Generosity,0.30968
Sudan,Africa,2016,133,4.139,Economy (GDP per Capita),0.63069
Sudan,Africa,2016,133,4.139,Family,0.81928
Sudan,Africa,2016,133,4.139,Health (Life Expectancy),0.29759
Sudan,Africa,2016,133,4.139,Freedom,0
Sudan,Africa,2016,133,4.139,Trust (Government Corruption),0.10039
Sudan,Africa,2016,133,4.139,Generosity,0.18077
Gabon,Africa,2016,134,4.121,Economy (GDP per Capita),1.15851
Gabon,Africa,2016,134,4.121,Family,0.72368
Gabon,Africa,2016,134,4.121,Health (Life Expectancy),0.3494
Gabon,Africa,2016,134,4.121,Freedom,0.28098
Gabon,Africa,2016,134,4.121,Trust (Government Corruption),0.09314
Gabon,Africa,2016,134,4.121,Generosity,0.06244
Mali,Africa,2016,135,4.073,Economy (GDP per Capita),0.31292
Mali,Africa,2016,135,4.073,Family,0.86333
Mali,Africa,2016,135,4.073,Health (Life Expectancy),0.16347
Mali,Africa,2016,135,4.073,Freedom,0.27544
Mali,Africa,2016,135,4.073,Trust (Government Corruption),0.13647
Mali,Africa,2016,135,4.073,Generosity,0.21064
Haiti,North America,2016,136,4.028,Economy (GDP per Capita),0.34097
Haiti,North America,2016,136,4.028,Family,0.29561
Haiti,North America,2016,136,4.028,Health (Life Expectancy),0.27494
Haiti,North America,2016,136,4.028,Freedom,0.12072
Haiti,North America,2016,136,4.028,Trust (Government Corruption),0.14476
Haiti,North America,2016,136,4.028,Generosity,0.47958
Botswana,Africa,2016,137,3.974,Economy (GDP per Capita),1.09426
Botswana,Africa,2016,137,3.974,Family,0.89186
Botswana,Africa,2016,137,3.974,Health (Life Expectancy),0.34752
Botswana,Africa,2016,137,3.974,Freedom,0.44089
Botswana,Africa,2016,137,3.974,Trust (Government Corruption),0.10769
Botswana,Africa,2016,137,3.974,Generosity,0.12425
Comoros,Africa,2016,138,3.956,Economy (GDP per Capita),0.27509
Comoros,Africa,2016,138,3.956,Family,0.60323
Comoros,Africa,2016,138,3.956,Health (Life Expectancy),0.29981
Comoros,Africa,2016,138,3.956,Freedom,0.15412
Comoros,Africa,2016,138,3.956,Trust (Government Corruption),0.18437
Comoros,Africa,2016,138,3.956,Generosity,0.1827
Ivory Coast,Africa,2016,139,3.916,Economy (GDP per Capita),0.55507
Ivory Coast,Africa,2016,139,3.916,Family,0.57576
Ivory Coast,Africa,2016,139,3.916,Health (Life Expectancy),0.04476
Ivory Coast,Africa,2016,139,3.916,Freedom,0.40663
Ivory Coast,Africa,2016,139,3.916,Trust (Government Corruption),0.1553
Ivory Coast,Africa,2016,139,3.916,Generosity,0.20338
Cambodia,Asia,2016,140,3.907,Economy (GDP per Capita),0.55604
Cambodia,Asia,2016,140,3.907,Family,0.5375
Cambodia,Asia,2016,140,3.907,Health (Life Expectancy),0.42494
Cambodia,Asia,2016,140,3.907,Freedom,0.58852
Cambodia,Asia,2016,140,3.907,Trust (Government Corruption),0.08092
Cambodia,Asia,2016,140,3.907,Generosity,0.40339
Angola,Africa,2016,141,3.866,Economy (GDP per Capita),0.84731
Angola,Africa,2016,141,3.866,Family,0.66366
Angola,Africa,2016,141,3.866,Health (Life Expectancy),0.04991
Angola,Africa,2016,141,3.866,Freedom,0.00589
Angola,Africa,2016,141,3.866,Trust (Government Corruption),0.08434
Angola,Africa,2016,141,3.866,Generosity,0.12071
Niger,Africa,2016,142,3.856,Economy (GDP per Capita),0.1327
Niger,Africa,2016,142,3.856,Family,0.6053
Niger,Africa,2016,142,3.856,Health (Life Expectancy),0.26162
Niger,Africa,2016,142,3.856,Freedom,0.38041
Niger,Africa,2016,142,3.856,Trust (Government Corruption),0.17176
Niger,Africa,2016,142,3.856,Generosity,0.2097
South Sudan,Africa,2016,143,3.832,Economy (GDP per Capita),0.39394
South Sudan,Africa,2016,143,3.832,Family,0.18519
South Sudan,Africa,2016,143,3.832,Health (Life Expectancy),0.15781
South Sudan,Africa,2016,143,3.832,Freedom,0.19662
South Sudan,Africa,2016,143,3.832,Trust (Government Corruption),0.13015
South Sudan,Africa,2016,143,3.832,Generosity,0.25899
Chad,Africa,2016,144,3.763,Economy (GDP per Capita),0.42214
Chad,Africa,2016,144,3.763,Family,0.63178
Chad,Africa,2016,144,3.763,Health (Life Expectancy),0.03824
Chad,Africa,2016,144,3.763,Freedom,0.12807
Chad,Africa,2016,144,3.763,Trust (Government Corruption),0.04952
Chad,Africa,2016,144,3.763,Generosity,0.18667
Burkina Faso,Africa,2016,145,3.739,Economy (GDP per Capita),0.31995
Burkina Faso,Africa,2016,145,3.739,Family,0.63054
Burkina Faso,Africa,2016,145,3.739,Health (Life Expectancy),0.21297
Burkina Faso,Africa,2016,145,3.739,Freedom,0.3337
Burkina Faso,Africa,2016,145,3.739,Trust (Government Corruption),0.12533
Burkina Faso,Africa,2016,145,3.739,Generosity,0.24353
Uganda,Africa,2016,145,3.739,Economy (GDP per Capita),0.34719
Uganda,Africa,2016,145,3.739,Family,0.90981
Uganda,Africa,2016,145,3.739,Health (Life Expectancy),0.19625
Uganda,Africa,2016,145,3.739,Freedom,0.43653
Uganda,Africa,2016,145,3.739,Trust (Government Corruption),0.06442
Uganda,Africa,2016,145,3.739,Generosity,0.27102
Yemen,Asia,2016,147,3.724,Economy (GDP per Capita),0.57939
Yemen,Asia,2016,147,3.724,Family,0.47493
Yemen,Asia,2016,147,3.724,Health (Life Expectancy),0.31048
Yemen,Asia,2016,147,3.724,Freedom,0.2287
Yemen,Asia,2016,147,3.724,Trust (Government Corruption),0.05892
Yemen,Asia,2016,147,3.724,Generosity,0.09821
Madagascar,Africa,2016,148,3.695,Economy (GDP per Capita),0.27954
Madagascar,Africa,2016,148,3.695,Family,0.46115
Madagascar,Africa,2016,148,3.695,Health (Life Expectancy),0.37109
Madagascar,Africa,2016,148,3.695,Freedom,0.13684
Madagascar,Africa,2016,148,3.695,Trust (Government Corruption),0.07506
Madagascar,Africa,2016,148,3.695,Generosity,0.2204
Tanzania,Africa,2016,149,3.666,Economy (GDP per Capita),0.47155
Tanzania,Africa,2016,149,3.666,Family,0.77623
Tanzania,Africa,2016,149,3.666,Health (Life Expectancy),0.357
Tanzania,Africa,2016,149,3.666,Freedom,0.3176
Tanzania,Africa,2016,149,3.666,Trust (Government Corruption),0.05099
Tanzania,Africa,2016,149,3.666,Generosity,0.31472
Liberia,Africa,2016,150,3.622,Economy (GDP per Capita),0.10706
Liberia,Africa,2016,150,3.622,Family,0.50353
Liberia,Africa,2016,150,3.622,Health (Life Expectancy),0.23165
Liberia,Africa,2016,150,3.622,Freedom,0.25748
Liberia,Africa,2016,150,3.622,Trust (Government Corruption),0.04852
Liberia,Africa,2016,150,3.622,Generosity,0.24063
Guinea,Africa,2016,151,3.607,Economy (GDP per Capita),0.22415
Guinea,Africa,2016,151,3.607,Family,0.3109
Guinea,Africa,2016,151,3.607,Health (Life Expectancy),0.18829
Guinea,Africa,2016,151,3.607,Freedom,0.30953
Guinea,Africa,2016,151,3.607,Trust (Government Corruption),0.1192
Guinea,Africa,2016,151,3.607,Generosity,0.29914
Rwanda,Africa,2016,152,3.515,Economy (GDP per Capita),0.32846
Rwanda,Africa,2016,152,3.515,Family,0.61586
Rwanda,Africa,2016,152,3.515,Health (Life Expectancy),0.31865
Rwanda,Africa,2016,152,3.515,Freedom,0.5432
Rwanda,Africa,2016,152,3.515,Trust (Government Corruption),0.50521
Rwanda,Africa,2016,152,3.515,Generosity,0.23552
Benin,Africa,2016,153,3.484,Economy (GDP per Capita),0.39499
Benin,Africa,2016,153,3.484,Family,0.10419
Benin,Africa,2016,153,3.484,Health (Life Expectancy),0.21028
Benin,Africa,2016,153,3.484,Freedom,0.39747
Benin,Africa,2016,153,3.484,Trust (Government Corruption),0.06681
Benin,Africa,2016,153,3.484,Generosity,0.2018
Afghanistan,Asia,2016,154,3.36,Economy (GDP per Capita),0.38227
Afghanistan,Asia,2016,154,3.36,Family,0.11037
Afghanistan,Asia,2016,154,3.36,Health (Life Expectancy),0.17344
Afghanistan,Asia,2016,154,3.36,Freedom,0.1643
Afghanistan,Asia,2016,154,3.36,Trust (Government Corruption),0.07112
Afghanistan,Asia,2016,154,3.36,Generosity,0.31268
Togo,Africa,2016,155,3.303,Economy (GDP per Capita),0.28123
Togo,Africa,2016,155,3.303,Family,0
Togo,Africa,2016,155,3.303,Health (Life Expectancy),0.24811
Togo,Africa,2016,155,3.303,Freedom,0.34678
Togo,Africa,2016,155,3.303,Trust (Government Corruption),0.11587
Togo,Africa,2016,155,3.303,Generosity,0.17517
Syria,Asia,2016,156,3.069,Economy (GDP per Capita),0.74719
Syria,Asia,2016,156,3.069,Family,0.14866
Syria,Asia,2016,156,3.069,Health (Life Expectancy),0.62994
Syria,Asia,2016,156,3.069,Freedom,0.06912
Syria,Asia,2016,156,3.069,Trust (Government Corruption),0.17233
Syria,Asia,2016,156,3.069,Generosity,0.48397
Burundi,Africa,2016,157,2.905,Economy (GDP per Capita),0.06831
Burundi,Africa,2016,157,2.905,Family,0.23442
Burundi,Africa,2016,157,2.905,Health (Life Expectancy),0.15747
Burundi,Africa,2016,157,2.905,Freedom,0.0432
Burundi,Africa,2016,157,2.905,Trust (Government Corruption),0.09419
Burundi,Africa,2016,157,2.905,Generosity,0.2029
Norway,Europe,2017,1,7.537000179,Economy (GDP per Capita),1.616463184
Norway,Europe,2017,1,7.537000179,Family,1.53352356
Norway,Europe,2017,1,7.537000179,Health (Life Expectancy),0.796666503
Norway,Europe,2017,1,7.537000179,Freedom,0.635422587
Norway,Europe,2017,1,7.537000179,Trust (Government Corruption),0.315963835
Norway,Europe,2017,1,7.537000179,Generosity,0.362012237
Denmark,Europe,2017,2,7.521999836,Economy (GDP per Capita),1.482383013
Denmark,Europe,2017,2,7.521999836,Family,1.551121593
Denmark,Europe,2017,2,7.521999836,Health (Life Expectancy),0.792565525
Denmark,Europe,2017,2,7.521999836,Freedom,0.626006722
Denmark,Europe,2017,2,7.521999836,Trust (Government Corruption),0.400770068
Denmark,Europe,2017,2,7.521999836,Generosity,0.355280489
Iceland,Europe,2017,3,7.504000187,Economy (GDP per Capita),1.48063302
Iceland,Europe,2017,3,7.504000187,Family,1.610574007
Iceland,Europe,2017,3,7.504000187,Health (Life Expectancy),0.833552122
Iceland,Europe,2017,3,7.504000187,Freedom,0.627162635
Iceland,Europe,2017,3,7.504000187,Trust (Government Corruption),0.153526559
Iceland,Europe,2017,3,7.504000187,Generosity,0.475540221
Switzerland,Europe,2017,4,7.493999958,Economy (GDP per Capita),1.564979553
Switzerland,Europe,2017,4,7.493999958,Family,1.516911745
Switzerland,Europe,2017,4,7.493999958,Health (Life Expectancy),0.858131289
Switzerland,Europe,2017,4,7.493999958,Freedom,0.620070577
Switzerland,Europe,2017,4,7.493999958,Trust (Government Corruption),0.367007285
Switzerland,Europe,2017,4,7.493999958,Generosity,0.290549278
Finland,Europe,2017,5,7.468999863,Economy (GDP per Capita),1.443571925
Finland,Europe,2017,5,7.468999863,Family,1.540246725
Finland,Europe,2017,5,7.468999863,Health (Life Expectancy),0.80915767
Finland,Europe,2017,5,7.468999863,Freedom,0.617950857
Finland,Europe,2017,5,7.468999863,Trust (Government Corruption),0.382611543
Finland,Europe,2017,5,7.468999863,Generosity,0.245482773
Netherlands,Europe,2017,6,7.376999855,Economy (GDP per Capita),1.503944635
Netherlands,Europe,2017,6,7.376999855,Family,1.428939223
Netherlands,Europe,2017,6,7.376999855,Health (Life Expectancy),0.810696125
Netherlands,Europe,2017,6,7.376999855,Freedom,0.585384488
Netherlands,Europe,2017,6,7.376999855,Trust (Government Corruption),0.282661825
Netherlands,Europe,2017,6,7.376999855,Generosity,0.47048983
Canada,North America,2017,7,7.315999985,Economy (GDP per Capita),1.479204416
Canada,North America,2017,7,7.315999985,Family,1.481348991
Canada,North America,2017,7,7.315999985,Health (Life Expectancy),0.834557652
Canada,North America,2017,7,7.315999985,Freedom,0.611100912
Canada,North America,2017,7,7.315999985,Trust (Government Corruption),0.287371516
Canada,North America,2017,7,7.315999985,Generosity,0.435539722
New Zealand,Oceania,2017,8,7.31400013,Economy (GDP per Capita),1.405706048
New Zealand,Oceania,2017,8,7.31400013,Family,1.548195124
New Zealand,Oceania,2017,8,7.31400013,Health (Life Expectancy),0.816759706
New Zealand,Oceania,2017,8,7.31400013,Freedom,0.61406213
New Zealand,Oceania,2017,8,7.31400013,Trust (Government Corruption),0.382816702
New Zealand,Oceania,2017,8,7.31400013,Generosity,0.500005126
Sweden,Europe,2017,9,7.28399992,Economy (GDP per Capita),1.494387269
Sweden,Europe,2017,9,7.28399992,Family,1.478162169
Sweden,Europe,2017,9,7.28399992,Health (Life Expectancy),0.830875158
Sweden,Europe,2017,9,7.28399992,Freedom,0.612924099
Sweden,Europe,2017,9,7.28399992,Trust (Government Corruption),0.384398729
Sweden,Europe,2017,9,7.28399992,Generosity,0.385399252
Australia,Oceania,2017,10,7.28399992,Economy (GDP per Capita),1.484414935
Australia,Oceania,2017,10,7.28399992,Family,1.510041952
Australia,Oceania,2017,10,7.28399992,Health (Life Expectancy),0.843886793
Australia,Oceania,2017,10,7.28399992,Freedom,0.601607382
Australia,Oceania,2017,10,7.28399992,Trust (Government Corruption),0.30118373
Australia,Oceania,2017,10,7.28399992,Generosity,0.47769925
Israel,Asia,2017,11,7.212999821,Economy (GDP per Capita),1.375382423
Israel,Asia,2017,11,7.212999821,Family,1.376289964
Israel,Asia,2017,11,7.212999821,Health (Life Expectancy),0.838404
Israel,Asia,2017,11,7.212999821,Freedom,0.405988604
Israel,Asia,2017,11,7.212999821,Trust (Government Corruption),0.0852421
Israel,Asia,2017,11,7.212999821,Generosity,0.330082655
Costa Rica,North America,2017,12,7.078999996,Economy (GDP per Capita),1.109706283
Costa Rica,North America,2017,12,7.078999996,Family,1.416403651
Costa Rica,North America,2017,12,7.078999996,Health (Life Expectancy),0.759509265
Costa Rica,North America,2017,12,7.078999996,Freedom,0.58013165
Costa Rica,North America,2017,12,7.078999996,Trust (Government Corruption),0.100106589
Costa Rica,North America,2017,12,7.078999996,Generosity,0.214613229
Austria,Europe,2017,13,7.006000042,Economy (GDP per Capita),1.487097263
Austria,Europe,2017,13,7.006000042,Family,1.459944963
Austria,Europe,2017,13,7.006000042,Health (Life Expectancy),0.815328419
Austria,Europe,2017,13,7.006000042,Freedom,0.56776619
Austria,Europe,2017,13,7.006000042,Trust (Government Corruption),0.221060365
Austria,Europe,2017,13,7.006000042,Generosity,0.316472322
United States,North America,2017,14,6.993000031,Economy (GDP per Capita),1.546259284
United States,North America,2017,14,6.993000031,Family,1.419920564
United States,North America,2017,14,6.993000031,Health (Life Expectancy),0.774286628
United States,North America,2017,14,6.993000031,Freedom,0.505740523
United States,North America,2017,14,6.993000031,Trust (Government Corruption),0.135638788
